,ISO_3,year,Compensation of employees (% of expense),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),Gini index,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
5418,LCN,2015,28.699340956575,3.38888888888889,3.38888888888889,3.66666666666667,39.9875,68.1381825918153
5419,LCN,2016,32.2605513854894,3.5,3.3125,3.625,39.87916666666666,68.2115996259395
5420,LCN,2017,30.8763063297636,3.1875,3.375,3.625,40.204166666666666,68.4241376586456
5421,LCN,2018,32.874326725663,3.0,3.25,3.625,40.44166666666666,68.6291849253173
5422,LCN,2019,32.0555334169177,2.875,3.25,3.5625,42.42916666666666,68.9143250355376
5423,LCN,2020,32.3721665171228,2.875,3.3125,3.5625,38.27916666666667,64.8355072901698
5424,LCN,2021,31.6096619083052,2.875,3.375,3.5,42.49583333333334,67.4740037015226
5425,LCN,2022,29.8494485301635,2.875,3.375,3.5,40.97083333333333,68.5370258393274
5426,LCN,2023,29.8494485301635,2.875,3.3125,3.5,40.97083333333333,68.5242386764233
5427,PRT,1997,30.9565532406846,2.5206065827447404,2.1506811536416803,2.633760585175059,38.8,69.031
5428,PRT,1998,30.7580449202804,2.4321260712522994,2.092856822362812,2.570944104186297,38.8,70.546
5429,PRT,1999,31.2913608227609,2.4569906223358906,2.0483199286579614,2.6554061784897023,38.8,70.863
5430,PRT,2000,32.2802001053054,2.4511942295472204,1.9777260581856584,2.6522765399839203,38.8,71.031
5431,PRT,2001,31.680366792155,2.580458939052689,2.2438483227545722,2.7375298594048596,38.8,71.796
5432,PRT,2002,31.901672936104,2.8078703703703702,2.1967592592592595,2.7384259259259256,38.8,72.605
5433,PRT,2003,31.2312676449389,2.403935185185185,1.8020833333333333,2.543981481481481,38.8,72.812
5434,PRT,2004,30.6216712529751,2.8078703703703702,2.1967592592592595,2.7384259259259256,38.9,72.609
5435,PRT,2005,30.3855439406407,2.551256613756614,1.9988425925925926,2.676091269841269,38.5,73.194
5436,PRT,2006,29.0929115965929,2.5865575396825404,2.2027777777777775,2.7163690476190476,38.1,73.614
5437,PRT,2007,28.0687936818424,2.636965090090089,2.2907094594594595,2.7285472972972977,36.8,73.86
5438,PRT,2008,27.2444787636743,2.7011542792792795,2.2839527027027025,2.7476914414414404,36.6,73.947
5439,PRT,2009,26.6705777450893,2.59118716931217,2.1587962962962957,2.709424603174604,34.9,73.426
5440,PRT,2010,24.8517098626705,2.511386386386386,2.1446446446446448,2.6861861861861867,35.8,73.678
5441,PRT,2011,22.9353711023352,2.5553678678678677,2.1643205705705704,2.7035472972972974,36.3,73.636
5442,PRT,2012,20.7916688959094,2.6097056878306892,2.20162037037037,2.712896825396826,36.0,73.406
5443,PRT,2013,21.6839020864479,2.303240740740741,1.6921296296296295,2.4965277777777777,36.2,73.024
5444,PRT,2014,19.7543306791005,2.551256613756614,1.9988425925925926,2.676091269841269,35.6,73.213
5445,PRT,2015,20.4204471093291,2.6192129629629637,2.181712962962963,2.7256944444444446,35.5,73.386
5446,PRT,2016,21.6109416861113,2.59471971971972,2.2279779779779787,2.7070195195195197,35.2,73.71
5447,PRT,2017,20.910424934006,2.3994369369369366,1.932629504504505,2.45731981981982,33.8,74.653
5448,PRT,2018,21.6997767496692,2.536655405405405,1.9536317567567576,2.5974380630630636,33.5,75.123
5449,PRT,2019,22.0577283348351,2.6377131640289537,2.238929016889543,2.713400451887294,32.8,75.529
5450,PRT,2020,21.0036273876293,2.657798423423423,2.2249999999999996,2.7641047297297296,34.7,74.177
5451,PRT,2021,21.3217366419603,2.5432206751285698,1.9345104086880405,2.637089556661926,34.6,75.238
5452,PRT,2022,20.8142166400095,2.7237378849220955,2.4022895963685427,2.776614832535886,34.6,76.446
5453,PRT,2023,20.8142166400095,2.4526515151515147,2.2689393939393945,2.6856060606060606,34.6,77.653
5454,NZL,1997,25.3970051932638,2.135665869218501,2.072177365762892,2.6074478335991493,35.6125,75.372
5455,NZL,1998,25.3970051932638,2.369988738738738,2.4536317567567574,2.6182713963963966,36.50833333333333,74.956
5456,NZL,1999,25.3970051932638,2.3220720720720713,2.360923423423424,2.5630630630630638,36.37083333333333,74.918
5457,NZL,2000,25.3970051932638,2.349155405405405,2.4327984234234243,2.6391047297297296,36.80833333333334,75.023
5458,NZL,2001,25.3970051932638,2.2229864433811803,2.3807981127060076,2.6870846624136098,34.60416666666667,75.575
5459,NZL,2002,27.3411945574851,2.2617623604465704,2.4374003189792663,2.64025119617225,33.94583333333333,76.209
5460,NZL,2003,24.1966142834566,2.214413875598086,2.467304625199362,2.6416467304625204,34.5625,75.848
5461,NZL,2004,25.378249573623,2.2200956937799043,2.3957336523125994,2.661084529505583,34.204166666666666,76.318
5462,NZL,2005,25.6236545343028,2.1991626794258368,2.381080542264753,2.653010366826157,33.00833333333333,77.235
5463,NZL,2006,25.8483995257854,2.1609848484848486,2.4772727272727275,2.6856060606060606,33.3875,77.84
5464,NZL,2007,24.9794689296469,2.0776515151515147,2.2481060606060606,2.6856060606060614,34.08333333333333,78.065
5465,NZL,2008,26.5384366507053,2.132575757575758,2.3844696969696972,2.7178030303030303,33.12916666666666,77.933
5466,NZL,2009,24.4288465815075,2.132575757575758,2.4678030303030303,2.6344696969696972,33.84166666666667,77.723
5467,NZL,2010,24.1788493662659,2.1193181818181817,2.4147727272727275,2.6647727272727275,34.1875,77.457
5468,NZL,2011,20.5193698349829,2.111742424242424,2.4469696969696972,2.6553030303030303,33.608333333333334,77.767
5469,NZL,2012,23.7742831683644,2.132575757575758,2.4469696969696972,2.6553030303030303,34.275,77.59
5470,NZL,2013,23.9982101902328,2.1193181818181817,2.4147727272727275,2.6647727272727275,34.425,77.464
5471,NZL,2014,24.1642736986605,2.0776515151515147,2.2689393939393945,2.6439393939393945,34.704166666666666,78.647
5472,NZL,2015,24.4692015802994,2.070075757575758,2.238636363636364,2.676136363636364,34.704166666666666,78.715
5473,NZL,2016,24.3516618099717,2.1875,2.25,2.75,36.25833333333333,79.908
5474,NZL,2017,24.2879426608803,2.041666666666667,1.9166666666666667,2.833333333333333,36.24583333333334,80.953
5475,NZL,2018,24.3571085040003,1.7291666666666667,1.6041666666666665,2.75,35.795833333333334,81.157
5476,NZL,2019,24.7278784819836,2.208333333333333,2.083333333333333,2.854166666666667,36.24583333333333,80.932
5477,NZL,2020,21.8928925614851,2.166666666666667,2.3125,2.833333333333333,36.34166666666667,80.654
5478,NZL,2021,23.1018886594279,1.9583333333333333,2.104166666666667,2.75,35.50416666666666,81.576
5479,NZL,2022,21.6147103078158,2.145833333333333,2.083333333333333,2.791666666666667,34.8875,82.531
5480,NZL,2023,21.6147103078158,2.1875,2.479166666666667,2.708333333333333,34.36666666666667,83.274
5481,ISR,1997,16.5756391979709,2.49497166210982,2.157387502848029,2.630705029619504,38.1,69.11
5482,ISR,1998,16.0536255251251,2.687417050931151,2.178625735308499,2.681814348194245,38.1,68.414
5483,ISR,1999,16.9432273941853,2.582883202959003,2.1452516951329885,2.6458588142248045,38.1,68.809
5484,ISR,2000,22.816054896536,2.440506184636619,2.0747238148325104,2.5792099325794977,38.1,69.501
5485,ISR,2001,22.7105679210817,2.4603783606744134,2.1142031214399637,2.5775203634085218,38.9,69.341
5486,ISR,2002,21.1361171559401,2.6120332790013263,2.18081871776464,2.6639963657381047,39.6,68.476
5487,ISR,2003,22.5292157745652,2.5326786663628766,2.158363712311081,2.6307452342978666,40.7,68.918
5488,ISR,2004,22.47713812321,2.440506184636619,2.0747238148325104,2.5792099325794977,41.5,69.485
5489,ISR,2005,22.2159565500695,2.5043119533209044,2.076307209059766,2.548420036911085,42.3,69.882
5490,ISR,2006,22.2539492486792,2.4290010712522996,2.0896326160136063,2.568513548630742,41.6,70.388
5491,ISR,2007,22.4018749399477,2.54589119924419,2.0383321187917183,2.680685630893011,41.1,71.004
5492,ISR,2008,22.4768407569936,2.5100209253661934,2.025592655930688,2.642148602732126,41.6,70.856
5493,ISR,2009,22.2423699772674,2.533406959621793,2.0274042501335874,2.6604292351431935,42.6,70.799
5494,ISR,2010,23.2755236230477,2.5641127741313676,2.0711728217091485,2.6834716431898924,42.6,71.167
5495,ISR,2011,23.3176690873932,2.51460280182307,2.0535282619912945,2.6343324605409846,41.4,70.928
5496,ISR,2012,23.4935466967379,2.697089947089947,2.206018518518518,2.783730158730158,41.3,73.247
5497,ISR,2013,23.6452710890119,2.5370370370370363,1.9583333333333333,2.6736111111111107,39.9,73.156
5498,ISR,2014,24.179637913711,2.6508539789789785,2.283765015015015,2.731325075075075,39.8,73.833
5499,ISR,2015,24.4811279762717,2.605715090090089,2.275828507078508,2.703249678249678,39.7,73.842
5500,ISR,2016,24.3426355438684,2.636965090090089,2.2907094594594604,2.7285472972972977,39.0,73.799
5501,ISR,2017,23.9139836534825,2.5833936615186603,2.254995173745174,2.7002734877734875,38.2,73.803
5502,ISR,2018,23.5477346100527,2.59471971971972,2.227977977977978,2.7070195195195197,38.6,73.654
5503,ISR,2019,23.5178684256518,2.655423280423281,2.160879629629629,2.7663690476190474,38.3,73.339
5504,ISR,2020,20.1947128345636,2.5493264243264244,2.1269739363489357,2.678507134757134,37.8,71.665
5505,ISR,2021,20.4722578035569,2.549662517631268,2.130234709140959,2.6879177472927474,37.9,71.819
5506,ISR,2022,21.2298374137301,2.6490575396825404,2.2444444444444445,2.7372023809523816,37.9,73.499
5507,ISR,2023,21.2298374137301,2.5553678678678677,2.1643205705705704,2.7035472972972974,37.9,73.636
5508,KHM,1997,37.2693201896987,3.5,3.5,3.0,35.12916666666666,82.727
5509,KHM,1998,37.2693201896987,3.5,3.5,3.0,35.12916666666666,82.692
5510,KHM,1999,37.2693201896987,3.5,3.5,3.0,35.12916666666666,82.601
5511,KHM,2000,37.2693201896987,3.5,3.5,3.0,35.12916666666666,82.578
5512,KHM,2001,37.2693201896987,3.5,3.5,3.0,35.52083333333333,82.545
5513,KHM,2002,37.2693201896987,3.5,3.5,3.0,35.520833333333336,82.506
5514,KHM,2003,35.6955841550975,3.5,3.5,3.0,35.41666666666667,82.46
5515,KHM,2004,36.4783111206239,3.5,3.5,3.0,35.12916666666666,82.762
5516,KHM,2005,36.3707945778941,3.5,3.5,3.0,35.12916666666666,83.065
5517,KHM,2006,33.0296914244831,3.5,3.5,3.0,34.62916666666666,83.367
5518,KHM,2007,36.8213794464106,3.5,3.5,3.0,35.1375,83.666
5519,KHM,2008,38.8835074187883,3.5,3.5,3.0,35.14583333333333,81.437
5520,KHM,2009,37.8752617034506,3.5,3.5,3.0,33.7125,84.385
5521,KHM,2010,35.74739080359,3.5,3.5,3.0,33.4125,87.114
5522,KHM,2011,33.4039376704053,3.5,3.5,3.5,33.52916666666667,87.661
5523,KHM,2012,34.2787965626612,3.5,4.0,3.5,33.7,85.366
5524,KHM,2013,37.7554437285917,3.5,4.0,3.5,32.94166666666667,82.749
5525,KHM,2014,39.4533965777355,3.5,4.0,3.5,33.54166666666667,83.035
5526,KHM,2015,44.4356804584935,3.0,4.5,3.5,33.920833333333334,82.766
5527,KHM,2016,45.7755284716229,3.0,4.5,3.5,33.63333333333333,84.453
5528,KHM,2017,46.6964205621303,2.5,4.5,3.5,34.94166666666666,84.412
5529,KHM,2018,48.3913643010864,2.5,5.0,3.5,34.266666666666666,84.98
5530,KHM,2019,45.3553180849438,2.5,5.0,3.5,33.69583333333333,85.543
5531,KHM,2020,45.3297813670647,2.5,5.0,3.5,34.266666666666666,85.369
5532,KHM,2021,37.8447384038342,3.0,5.0,3.5,33.650000000000006,82.942
5533,KHM,2022,37.8447384038342,3.0,5.0,3.5,34.079166666666666,83.589
5534,KHM,2023,37.8447384038342,3.0,5.0,3.5,34.079166666666666,83.65
5535,LTE,1997,20.7311799239851,3.76923076923077,3.88461538461538,3.5,32.975,76.6436458523858
5536,LTE,1998,22.9327911011579,3.76923076923077,3.88461538461538,3.5,36.07083333333333,76.2456540148743
5537,LTE,1999,22.0500520132745,3.76923076923077,3.88461538461538,3.5,33.662499999999994,76.1637817549229
5538,LTE,2000,20.4600861250296,3.76923076923077,3.88461538461538,3.5,34.025000000000006,75.7974889071032
5539,LTE,2001,20.772968076638,3.76923076923077,3.88461538461538,3.5,33.229166666666664,75.6323032243583
5540,LTE,2002,22.1998379829799,3.76923076923077,3.88461538461538,3.5,32.954166666666666,75.5364745770413
5541,LTE,2003,21.1723416528376,3.76923076923077,3.88461538461538,3.5,33.0875,75.3721785821643
5542,LTE,2004,22.5618600410827,3.76923076923077,3.88461538461538,3.5,34.75833333333333,75.297752485456
5543,LTE,2005,26.3096649287086,3.76923076923077,3.88461538461538,3.5,35.445833333333326,75.2476170917684
5544,LTE,2006,23.3150966488568,3.69230769230769,4.0,3.46153846153846,35.06666666666666,75.0773617366963
5545,LTE,2007,24.1658341449086,3.86363636363636,4.18181818181818,3.68181818181818,33.5,74.9871306630421
5546,LTE,2008,21.2504050822164,4.0,4.13636363636364,3.68181818181818,33.483333333333334,74.9001760142559
5547,LTE,2009,24.5235798586662,3.95454545454545,4.04545454545455,3.77272727272727,35.454166666666666,74.8104244979559
5548,LTE,2010,21.0249295511365,3.95454545454545,4.0,3.77272727272727,34.24583333333334,74.5806966784153
5549,LTE,2011,23.5523515240019,3.9,3.95,3.8,35.729166666666664,74.6151273519007
5550,LTE,2012,22.6863266441808,3.9,3.9,3.8,36.224999999999994,74.4305469189197
5551,LTE,2013,21.2151380694137,3.95,3.75,3.8,34.6375,74.2334624536531
5552,LTE,2014,21.440682137507,3.6875,3.5,3.75,34.208333333333336,74.2384088720313
5553,LTE,2015,21.7465000584357,3.75,3.4375,3.6875,33.9125,74.2874961026538
5554,LTE,2016,21.3656038311662,3.75,3.33333333333333,3.66666666666667,34.36666666666667,74.2362770739046
5555,LTE,2017,21.567139875243,3.75,3.33333333333333,3.66666666666667,33.59583333333333,74.1661076816071
5556,LTE,2018,22.3089160153745,3.58333333333333,3.41666666666667,3.66666666666667,33.80416666666667,74.1319845298836
5557,LTE,2019,22.6908116572792,3.42857142857143,3.35714285714286,3.57142857142857,36.68333333333334,74.0717976735995
5558,LTE,2020,20.100230741603,3.1,3.5,3.7,34.69583333333333,72.7191237484899
5559,LTE,2021,17.6502957061459,3.1,3.5,3.7,33.19583333333334,74.0112293567687
5560,LTE,2022,19.019569889704,3.16666666666667,3.25,3.58333333333333,33.85,73.5728999052383
5561,LTE,2023,19.019569889704,3.16666666666667,3.33333333333333,3.58333333333333,33.675000000000004,73.774137697775
5562,SUR,1997,25.399175047446366,2.5583333333333336,2.09375,2.6604166666666664,31.90416666666667,49.988
5563,SUR,1998,25.749028458678502,2.5374999999999996,2.072916666666667,2.685416666666667,32.325,49.79
5564,SUR,1999,24.687009425272386,2.4749999999999996,1.8812499999999999,2.5979166666666664,32.325,49.603
5565,SUR,2000,25.064002634340596,2.604166666666667,2.104166666666667,2.6875,31.075000000000003,50.388
5566,SUR,2001,21.46118493824329,2.791666666666667,2.354166666666667,2.770833333333333,30.25,51.185
5567,SUR,2002,24.806609809352935,2.6875,2.208333333333333,2.770833333333333,30.195833333333333,51.993
5568,SUR,2003,28.556505172546856,2.604166666666667,2.25,2.6875,31.941666666666663,52.825
5569,SUR,2004,28.420189904740642,2.645833333333333,2.229166666666667,2.791666666666667,32.587500000000006,53.553
5570,SUR,2005,25.441205732764413,2.645833333333333,2.125,2.875,32.5,54.171
5571,SUR,2006,22.679394565510393,2.6875,2.166666666666667,2.729166666666667,31.516666666666666,54.81
5572,SUR,2007,23.641731278359682,2.703125,2.260416666666667,2.895833333333333,32.5625,55.456
5573,SUR,2008,22.872729578192075,2.666666666666667,2.234375,2.817708333333333,32.545833333333334,56.098
5574,SUR,2009,21.641335364123485,2.724304700328407,2.1391240763546797,2.7533225574712645,33.045833333333334,56.737
5575,SUR,2010,23.355904049483566,2.7261904761904754,2.1875,2.8392857142857144,33.045833333333334,57.377
5576,SUR,2011,23.068186911992353,2.690373563218391,2.32183908045977,2.9992816091954024,33.387499999999996,58.013
5577,SUR,2012,25.32320238098901,2.726097670250896,2.3688620071684587,2.817293906810036,32.325,58.639
5578,SUR,2013,23.628971772391306,2.708333333333333,2.5416666666666665,2.645833333333333,33.675,59.257
5579,SUR,2014,20.527500298551473,2.7616144018583038,2.341898954703832,2.815984320557491,35.25416666666666,59.884
5580,SUR,2015,19.148535224319936,2.588560744810745,2.201648351648351,2.568315018315018,32.90416666666667,60.534
5581,SUR,2016,20.266072138878208,2.7353717166979363,2.232334988013341,2.7099205883885764,35.65416666666667,61.215
5582,SUR,2017,23.47330581699094,2.7080484330484333,2.4045049857549854,2.7672898860398867,33.22083333333334,61.35
5583,SUR,2018,18.74162951415559,2.663657407407407,2.42199074074074,2.7706018518518523,32.79166666666667,61.677
5584,SUR,2019,21.850621083408964,2.6388888888888884,2.322916666666667,2.75,33.05833333333334,61.815
5585,SUR,2020,25.041930482122794,2.575095785440613,1.9877873563218393,2.579669540229885,33.50416666666667,58.921
5586,SUR,2021,25.01592265810322,2.525767543859649,2.1123903508771926,2.724232456140351,36.37083333333334,59.601
5587,SUR,2022,20.192684452336238,2.702961672473868,2.243103948896631,2.804079558652729,39.2,59.811
5588,SUR,2023,26.254704415249968,2.7201342746400883,2.362529992617201,2.7723444998154294,33.900000000000006,60.078
5589,SWZ,1997,49.910455985673,2.0625,2.375,2.9375,42.78333333333333,55.997
5590,SWZ,1998,49.910455985673,2.0625,2.375,2.958333333333333,42.295833333333334,55.666
5591,SWZ,1999,49.910455985673,2.0625,2.333333333333333,2.979166666666667,41.74583333333334,55.33
5592,SWZ,2000,47.7390234336097,2.541666666666667,2.145833333333333,2.729166666666667,53.1,55.022
5593,SWZ,2001,45.6168018644151,2.041666666666667,2.395833333333333,2.979166666666667,40.80416666666667,54.762
5594,SWZ,2002,47.3604578084371,2.041666666666667,2.395833333333333,2.979166666666667,40.69583333333334,54.558
5595,SWZ,2003,50.4728441475072,1.9791666666666667,2.416666666666667,2.979166666666667,39.87916666666666,54.402
5596,SWZ,2004,52.484612193086,1.9791666666666667,2.416666666666667,2.979166666666667,38.445833333333326,54.286
5597,SWZ,2005,52.555293002417,1.9375,2.4375,2.979166666666667,38.44583333333333,54.205
5598,SWZ,2006,51.8413949019304,1.9375,2.4375,2.979166666666667,38.445833333333326,54.146
5599,SWZ,2007,53.6105257792345,1.9583333333333333,2.395833333333333,2.979166666666667,38.44583333333333,54.045
5600,SWZ,2008,49.6734602623632,1.9791666666666667,2.4375,2.979166666666667,39.87916666666667,53.876
5601,SWZ,2009,48.0190110187164,2.479166666666667,2.208333333333333,2.75,51.4,53.704
5602,SWZ,2010,55.4010306111363,2.0,2.458333333333333,2.979166666666667,37.8875,53.566
5603,SWZ,2011,56.6444729980221,2.020833333333333,2.458333333333333,2.958333333333333,37.88333333333333,53.455
5604,SWZ,2012,50.0718782932985,2.020833333333333,2.458333333333333,2.958333333333333,39.57083333333333,53.376
5605,SWZ,2013,50.0718782932985,2.020833333333333,2.479166666666667,2.958333333333333,39.8,53.299
5606,SWZ,2014,48.9347893086746,2.020833333333333,2.5,2.9375,38.92916666666666,53.197
5607,SWZ,2015,46.348217482251,2.041666666666667,2.479166666666667,2.916666666666667,39.141666666666666,53.082
5608,SWZ,2016,51.5132379811758,2.541666666666667,2.208333333333333,2.645833333333333,54.6,52.973
5609,SWZ,2017,50.1768122832562,2.104166666666667,2.375,2.791666666666667,38.05416666666667,52.479
5610,SWZ,2018,51.2234606711172,2.229166666666667,2.5625,3.041666666666667,38.0625,51.985
5611,SWZ,2019,47.0887012936478,2.3125,2.625,3.145833333333333,38.56666666666666,51.487
5612,SWZ,2020,46.3561465969079,2.166666666666667,2.333333333333333,2.875,39.2625,50.64
5613,SWZ,2021,47.0394500556193,2.270833333333333,2.375,2.916666666666667,39.08749999999999,50.924
5614,SWZ,2022,47.0394500556193,2.104166666666667,2.3125,2.875,39.6625,50.315
5615,SWZ,2023,47.0394500556193,2.1208333333333336,2.291666666666667,2.9208333333333334,40.87083333333334,50.067
5616,CEB,1997,17.0084677960665,2.053881204013927,2.1785309194751017,2.45357011681657,36.37916666666666,63.989095936062
5617,CEB,1998,18.5848545964763,2.017422870680594,2.1160309194751017,2.4090625410589936,36.32083333333333,63.8846630008762
5618,CEB,1999,18.7066424342608,2.06156128875969,1.9684320494186045,2.4224806201550386,35.5375,63.7965790435386
5619,CEB,2000,17.7607259650366,2.053881204013927,2.1785309194751017,2.45357011681657,37.125,63.9762230650455
5620,CEB,2001,18.0475841295604,2.143468468468468,2.2032657657657655,2.4747184684684687,37.9375,64.2625009557962
5621,CEB,2002,18.0139139882285,2.038256204013927,2.0951975861417687,2.3882292077256606,35.78333333333333,63.8659428677746
5622,CEB,2003,17.3549251066362,2.067876344086022,1.9280913978494625,2.413306451612903,37.3,63.7195662681773
5623,CEB,2004,17.4216997727798,2.067876344086022,1.9280913978494625,2.413306451612903,37.3,63.6978217686208
5624,CEB,2005,18.042203417234,2.038256204013927,2.1576975861417687,2.4298958743923267,36.63333333333333,63.9254790316293
5625,CEB,2006,17.2510726542659,2.06156128875969,1.9684320494186045,2.4224806201550386,36.55,63.7883026650615
5626,CEB,2007,17.630792432274,2.053881204013927,2.1785309194751017,2.45357011681657,36.44583333333333,63.9589385250273
5627,CEB,2008,16.6462652530618,2.3687500000000004,2.3604166666666666,2.64375,37.4875,64.4699693589017
5628,CEB,2009,16.2299060828631,2.053881204013927,2.1785309194751017,2.45357011681657,34.77916666666667,64.0205048977035
5629,CEB,2010,14.1746225673061,2.14940521363755,2.1748732646993325,2.6455490260305723,37.2625,65.0368196654322
5630,CEB,2011,14.1192344761118,2.1079649962462463,2.1839600565306903,2.5485710945417708,37.2625,65.1427352581908
5631,CEB,2012,15.2141512462051,2.21427088351309,2.3079925141040807,2.675942830741846,40.1,65.8775532070137
5632,CEB,2013,15.5989794963101,1.9630835667600375,1.7961976884770994,2.6728372118078,37.575,66.4585440068934
5633,CEB,2014,15.9652128702557,2.0919070512820515,2.086378205128206,2.722796474358974,39.92916666666667,67.4512727009113
5634,CEB,2015,16.0596097226605,2.288462301587302,2.3296407685881375,2.6409087823725983,39.3375,68.156861872323
5635,CEB,2016,16.6713270507121,2.2443415362923362,2.3379600284663216,2.6875254808914715,38.18333333333334,68.7399113984876
5636,CEB,2017,16.6969619495782,2.0988878271486966,2.4272376174550088,2.717733051972182,39.00416666666667,69.8388665438142
5637,CEB,2018,16.3697643876614,2.1280857394445194,2.414527734243965,2.685218354122733,37.641666666666666,70.3910081312484
5638,CEB,2019,16.5989910293828,2.150905096020101,2.208133525149189,2.6592987223493516,38.2375,70.9687633565355
5639,CEB,2020,15.9864062512028,2.1709742788547137,2.2821925585512535,2.6964313260508908,39.775,71.2096275973433
5640,CEB,2021,15.950629803146,2.3630931712962964,2.280758101851852,2.722120949074074,37.07083333333333,72.4035360493764
5641,CEB,2022,15.9462487158284,2.2977843915343925,2.327546296296296,2.773313492063492,35.09166666666666,73.3432309307392
5642,CEB,2023,15.9462487158284,2.4094876126126126,2.5339527027027025,2.7893581081081074,34.94583333333333,73.9120459170004
5643,CHE,1997,5.98554178604424,2.166666666666667,2.270833333333333,2.75,34.85,80.217
5644,CHE,1998,5.80564984211693,1.9375,1.8333333333333333,2.8125,34.59166666666667,81.004
5645,CHE,1999,5.55300107836899,2.208333333333333,2.083333333333333,2.854166666666667,35.5,80.873
5646,CHE,2000,5.8760641792032,2.333333333333333,2.104166666666667,2.6875,33.4,80.467
5647,CHE,2001,6.41685642875656,1.7291666666666667,1.5625,2.770833333333333,33.416666666666664,81.177
5648,CHE,2002,6.08742283341879,2.083333333333333,1.4375,2.770833333333333,31.7,81.273
5649,CHE,2003,6.55749752456481,1.7083333333333333,1.5833333333333335,2.791666666666667,34.041666666666664,81.302
5650,CHE,2004,6.58402413418469,2.5,1.875,2.833333333333333,31.6,80.933
5651,CHE,2005,6.42864152242908,2.229166666666667,2.104166666666667,2.895833333333333,33.94166666666666,80.823
5652,CHE,2006,6.40136752924205,2.104166666666667,1.4791666666666665,2.770833333333333,33.9,81.231
5653,CHE,2007,6.51894347585294,2.208333333333333,1.8333333333333333,2.75,34.3,81.62
5654,CHE,2008,6.60090652435028,2.416666666666667,2.020833333333333,2.708333333333333,33.8,82.324
5655,CHE,2009,6.72794028563296,2.416666666666667,1.9375,2.770833333333333,32.9,82.492
5656,CHE,2010,6.79609817196047,1.9583333333333335,1.3333333333333335,2.75,32.6,81.316
5657,CHE,2011,6.79231378879207,2.541666666666667,2.333333333333333,2.604166666666667,31.7,82.039
5658,CHE,2012,6.94405801276503,2.416666666666667,2.125,2.645833333333333,31.6,82.281
5659,CHE,2013,6.94589357928911,2.4375,1.9166666666666667,2.770833333333333,32.5,82.398
5660,CHE,2014,7.0709481214411,2.583333333333333,2.166666666666667,2.75,32.5,82.895
5661,CHE,2015,7.06125778322185,2.5625,2.3125,2.645833333333333,32.3,83.287
5662,CHE,2016,6.93611619372708,2.5,2.291666666666667,2.5625,33.0,83.867
5663,CHE,2017,6.9961561107616,2.458333333333333,2.25,2.520833333333333,32.7,83.953
5664,CHE,2018,6.99715040089882,2.458333333333333,2.25,2.541666666666667,33.1,84.181
5665,CHE,2019,7.08672983960441,2.4375,2.291666666666667,2.541666666666667,34.0,84.292
5666,CHE,2020,6.31711409767959,2.479166666666667,2.291666666666667,2.5625,33.7,84.088
5667,CHE,2021,6.34478538031535,2.104166666666667,2.458333333333333,2.583333333333333,33.045833333333334,83.686
5668,CHE,2022,6.99586767531565,2.1875,2.395833333333333,2.708333333333333,33.324999999999996,83.141
5669,CHE,2023,6.99586767531565,2.083333333333333,2.458333333333333,2.583333333333333,32.983333333333334,83.998
5670,CIV,1997,47.4041591426322,3.0,1.5,4.0,45.49583333333332,65.536
5671,CIV,1998,47.4041591426322,3.0,1.5,4.0,39.0,65.486
5672,CIV,1999,47.4041591426322,3.0,1.5,4.0,45.6125,65.703
5673,CIV,2000,47.4041591426322,3.0,1.5,4.0,46.537499999999994,65.92
5674,CIV,2001,47.4041591426322,3.0,1.5,4.0,45.5625,66.135
5675,CIV,2002,46.0220929394369,3.0,1.5,4.0,41.3,66.347
5676,CIV,2003,42.415664071715,3.0,1.5,4.0,43.10416666666667,66.556
5677,CIV,2004,43.5559811667066,3.0,1.5,4.0,42.837500000000006,66.76
5678,CIV,2005,42.2243873191936,3.0,1.5,4.0,43.724999999999994,66.961
5679,CIV,2006,45.7573169784955,3.0,1.0,4.0,47.150000000000006,67.158
5680,CIV,2007,43.6358680839466,3.0,1.5,4.0,42.766666666666666,67.352
5681,CIV,2008,42.4920890799451,3.0,2.0,4.0,43.2,67.55
5682,CIV,2009,44.6118469903471,3.0,2.5,4.0,40.45833333333333,67.759
5683,CIV,2010,43.5820026024794,3.0,2.0,3.5,40.80416666666666,67.974
5684,CIV,2011,43.316563560648,3.0,2.0,3.5,41.525000000000006,68.199
5685,CIV,2012,44.5426471849713,3.0,2.5,3.5,41.42916666666666,68.435
5686,CIV,2013,49.5358251441159,3.0,3.0,3.5,42.25416666666666,68.342
5687,CIV,2014,53.2379138190563,3.0,3.5,3.5,39.991666666666674,68.224
5688,CIV,2015,33.3963443518022,3.0,3.5,3.5,41.5,68.077
5689,CIV,2016,33.2763822505699,3.0,3.5,3.5,39.6125,67.933
5690,CIV,2017,30.3309656724473,3.0,3.5,3.5,41.175,67.364
5691,CIV,2018,30.9738836722101,3.5,3.5,3.5,37.2,66.784
5692,CIV,2019,32.376192366264,3.0,3.5,3.5,40.41666666666667,66.19
5693,CIV,2020,28.722827229502,3.5,4.0,3.5,38.075,66.358
5694,CIV,2021,25.6284023663425,3.5,4.0,3.5,35.3,67.718
