,ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),Women's share of population ages 15+ living with HIV (%),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)"
6084,LBY,2006,30.3,36.027397260274,0.1,21.7,11.6,89.4518892397925,0.043277584301970644,0.0,98.0,98.0,98.0,3.7,90.9939562043796,79.01666666666667,59.0281922986994,52.0,2.80274982249453,0.9,25.9040673608557,2.29996443,5.2,6.023,71.724
6085,LBY,2007,29.8,36.0355029585799,0.1,20.2,10.8,90.3218587863748,0.14500000000000002,0.0,98.0,98.0,98.0,3.7,91.1087708029197,98.3,55.967261538234816,54.0,1.1364896393580504,1.0,25.6988000300856,2.41929626,5.5,6.125,71.863
6086,LBY,2008,29.5,36.0558283794262,0.1,18.8,10.0,91.1918283329574,0.14625000000000002,0.0,98.0,98.0,98.0,3.7,91.2235854014598,99.8,55.81891596462105,51.0,0.75,1.0,25.4935326993156,2.24441886,5.9,6.224,72.269
6087,LBY,2009,29.1,36.1702127659574,0.1,17.6,9.4,92.0617978795399,0.04036091763530398,0.0,98.0,98.0,98.0,3.7,91.3384,79.0625,60.4128021104092,56.0,0.75,1.0,25.2882653685456,3.5828805,6.3,6.328,72.356
6088,LBY,2010,28.8,36.2946245383668,0.1,16.6,8.8,92.9317674261222,0.14250000000000002,0.0,98.0,98.0,98.0,3.7,91.4532145985401,99.9,57.42272231148324,57.0,0.75,1.0,25.0829980377755,3.28064442,6.6,6.685,72.374
6089,LBY,2011,28.7,35.9715531085111,0.1,19.5,8.5,93.8017369727047,0.14166666666666666,0.0,98.0,98.0,98.0,3.7,91.5680291970803,99.9,57.80926364549164,62.0,0.75,0.9,24.8777307070054,4.01902008,6.8,7.045,70.071
6090,LBY,2012,28.6,36.1351636747624,0.1,15.0,8.0,94.6717065192872,0.15458333333333335,0.0,98.0,98.0,98.0,3.7,91.6828437956204,99.9,54.942953124995555,66.0,0.75,1.0,24.6724633762353,4.491214319166667,6.7,7.154,72.247
6091,LBY,2013,28.7,36.2663032898579,0.1,14.4,7.7,95.5416760658698,0.1679166666666667,0.0,96.0,96.0,96.0,3.7,91.7976583941606,99.9,53.85082189537993,70.0,0.75,0.9,24.4671960454653,5.083035385833334,7.0,7.52,72.34
6092,LBY,2014,28.8,36.3768643142961,0.1,13.8,7.4,96.411645612452,0.07327758430197065,0.0,94.0,94.0,93.0,3.7,91.9124729927007,78.8125,58.33314926577086,67.0,0.75,1.0,24.2619287146952,4.791868546088743,7.3,7.619,71.511
6093,LBY,2015,28.9,36.5335162009258,0.1,13.3,7.1,97.2816151590346,0.06452758430197064,0.0,97.0,97.0,98.0,3.7,92.0272875912409,78.6125,57.24101803615523,71.0,0.75,1.0,24.0566613839251,5.242235401505409,7.8,7.413,71.698
6094,LBY,2016,29.2,36.6991869918699,0.2,12.8,6.8,98.1515847056171,0.21416666666666667,58.0,97.0,97.0,97.0,3.7,92.1042856491404,96.16666666666669,56.677133537417085,74.0,0.749692188426285,0.9,23.829548045735,6.328801875,8.0,7.23,71.756
6095,LBY,2017,29.4,36.7990112776147,0.2,12.3,6.5,99.0215542521994,0.19791666666666669,56.0,96.0,96.0,94.0,3.2,92.1051449891875,96.41666666666666,57.7692647670327,67.0,0.748766175444477,1.0,23.8300444726616,6.901910351666666,8.4,7.016,72.482
6096,LBY,2018,29.6,36.9260298243024,0.2,11.9,6.3,99.8915237987819,0.27749999999999997,68.0,73.0,73.0,73.0,3.2,92.1060022089555,97.0,58.785183920880954,69.0,0.747842447246175,1.0,23.8305396747371,6.311406699583333,8.8,6.797,72.794
6097,LBY,2019,29.9,37.096544859946,0.2,11.5,6.1,99.8915237987819,0.29791666666666666,67.0,73.0,73.0,73.0,3.2,92.1060022089555,96.97083333333333,58.754118729293914,72.0,0.747842447246175,0.8,23.8305396747371,6.32972932625,9.9,6.61,72.463
6098,LBY,2020,29.9,37.2355042594119,0.2,11.1,5.9,99.8915237987819,0.29791666666666666,66.0,73.0,73.0,73.0,3.2,92.1060022089555,96.97083333333333,57.9339201002475,72.0,0.747842447246175,0.8,23.8305396747371,6.32972932625,11.0,6.445,72.472
6099,LBY,2021,29.9,37.3617588274484,0.2,10.7,5.7,99.8915237987819,0.29791666666666666,66.0,73.0,73.0,73.0,3.2,92.1060022089555,96.97083333333333,57.9339201002475,72.0,0.747842447246175,0.8,23.8305396747371,6.32972932625,11.9,6.274,71.911
6100,LBY,2022,29.9,37.4756777792191,0.2,10.3,5.5,99.8915237987819,0.2979166666666667,67.0,73.0,73.0,73.0,3.2,92.1060022089555,96.97083333333333,58.7541187292939,72.0,0.747842447246175,0.8,23.8305396747371,6.32972932625,11.4,6.079,72.151
6101,LBY,2023,29.9,37.4756777792191,0.2,10.3,5.5,99.8915237987819,0.28833333333333333,67.0,73.0,73.0,73.0,3.2,92.1060022089555,97.0,57.9339201002475,72.0,2.096942622035696,0.8,23.8305396747371,6.166668045,11.4,6.079,72.151
6102,STP,1997,51.9,46.0211681693454,3.0,97.2,23.3,68.7559974594775,2.7,0.0,43.0,73.0,60.0,1.4903573812875166,20.6224626143389,59.829166666666666,44.573913623814306,179.0,70.5394163450304,1.1,13.0154562801503,10.51756001,15.4,126.155,61.181
6103,STP,1998,51.9,46.2727993655829,2.8,92.5,23.0,68.7559974594775,2.14,0.0,43.0,73.0,59.0,1.5841073812875166,20.6224626143389,59.829166666666666,44.57391362381429,179.0,70.5394163450304,1.1,13.0154562801503,10.51756001,15.4,129.903,61.187
6104,STP,1999,51.9,46.5475223395613,2.7,87.4,22.8,68.7559974594775,1.87,0.0,43.0,78.0,64.0,1.5841073812875166,20.6224626143389,59.829166666666666,43.8219730904537,179.0,70.5394163450304,1.1,13.0154562801503,10.51756001,15.4,131.597,61.393
6105,STP,2000,51.9,46.7959527824621,2.5,82.0,22.5,68.7559974594775,1.56,0.0,43.0,82.0,69.0,1.5841073812875166,20.6224626143389,78.6,43.83890452790153,179.0,70.5394163450304,1.1,13.0154562801503,10.51756001,15.4,133.348,61.655
6106,STP,2001,51.4,47.1078001752848,2.3,76.5,22.1,69.2697762193741,1.37,0.0,43.0,92.0,75.0,1.6516073802958502,21.758127056461,59.19583333333333,44.08775058246028,182.0,69.2004175545176,1.0,14.0334120662213,10.83865166,15.4,135.564,62.032
6107,STP,2002,50.9,47.3732297852901,2.1,71.0,21.6,69.8031998185503,1.12,0.0,43.0,92.0,85.0,1.3720240459708501,22.9281405675294,61.4375,44.35956173546005,170.0,67.8270253564279,1.0,15.069983529542,10.69723701,13.5,136.144,62.6
6108,STP,2003,50.4,47.6581361661033,2.0,65.6,20.9,70.3328947779321,0.84,0.0,43.0,94.0,87.0,3.2,24.1056942714447,76.4,44.65085559039471,166.0,66.449200403217,0.9,16.1105674985949,12.6639061,12.2,133.592,63.166
6109,STP,2004,49.9,48.0492813141684,1.8,60.4,20.1,70.8543956281794,0.75,0.0,70.0,96.0,91.0,1.4624407106541835,25.2853938487237,63.108333333333334,44.24641752870399,159.0,65.0728392685065,0.9,17.1522279795423,11.91980934,11.0,129.688,63.731
6110,STP,2005,49.3,48.6088379705401,1.6,55.6,19.3,71.3668935067394,0.7,6.0,96.0,97.0,88.0,1.49535737732085,26.5791009305251,63.108333333333334,44.39030734182292,160.0,63.699180094183,0.9,18.1269876650562,11.55062962,10.3,125.954,63.709
6111,STP,2006,48.7,49.2182976259409,1.5,51.0,18.6,71.8708584899915,0.63,16.0,75.0,97.0,85.0,3.2,27.8809293575894,80.7,44.39030734182292,162.0,62.3277461001813,0.9,19.1065957452927,8.30422878,10.4,123.147,64.398
6112,STP,2007,48.1,49.9384993849938,1.3,46.8,18.0,72.3663035997042,0.54,21.0,87.0,97.0,86.0,1.4886907106541833,29.1900927295862,63.15416666666667,44.39030734182292,149.0,60.9586846422871,0.9,20.0904434251946,8.20471764,11.3,123.775,64.724
6113,STP,2008,47.5,50.7501630789302,1.2,42.9,17.4,72.8532368503242,0.46,34.0,99.0,99.0,93.0,1.336666665675,30.5058156952963,70.8625,38.6507647494786,150.0,59.5921358201803,0.9,21.0779364836882,7.16872263,12.7,125.332,65.079
6114,STP,2009,47.0,51.5485203028218,1.1,39.4,16.8,73.3312416723324,0.41,23.0,98.0,98.0,90.0,1.2504166607166667,31.8267788469795,81.7,38.460540263255,157.0,58.2288594303182,0.9,22.0682203633553,7.24220848,14.5,126.434,65.116
6115,STP,2010,46.4,52.4945770065076,1.0,36.2,16.2,73.8007821200292,0.36,31.0,98.0,98.0,92.0,1.2841666636916667,33.1528174421221,72.66666666666667,38.2726476882523,160.0,56.868382749651,0.8,23.0610393261895,6.86072636,16.5,125.905,65.249
6116,STP,2011,46.0,53.4039334341906,0.9,33.1,15.1,74.2616684599327,0.34,33.0,96.0,96.0,91.0,2.9,34.4829426011606,74.78333333333333,38.0875826989662,183.0,55.5111482789355,0.8,24.0557332656183,6.76036882,17.8,121.66,64.902
6117,STP,2012,45.7,54.1501976284585,0.9,30.3,14.1,74.714140731746,0.3,44.0,96.0,96.0,92.0,1.2579166666666666,35.8167422474695,76.57499999999999,37.9051805422339,160.0,54.156990037089,0.8,25.0519365301614,6.47629499,17.7,117.495,65.746
6118,STP,2013,45.4,54.9295774647887,0.8,27.7,13.0,75.1549980628087,0.22,30.0,97.0,97.0,91.0,1.2554166666666668,37.1493809462961,75.9625,39.8238378058417,158.0,52.8107653812295,0.8,26.0472906905953,7.93743753,17.7,109.97,66.328
6119,STP,2014,45.2,55.8441558441558,0.7,25.3,12.0,75.5849870092693,0.19,50.0,95.0,95.0,92.0,1.6675,38.4812028048961,92.5,41.8308937557863,144.0,51.4716654659719,0.8,27.0419504967929,6.73101807,18.1,105.161,66.845
6120,STP,2015,45.0,56.6816143497758,0.7,23.1,11.0,76.0042348196248,0.16,55.0,96.0,96.0,93.0,1.6675,39.8117886622739,77.71666666666667,43.9211875070312,139.0,50.1398156283527,0.7,28.0357362105177,5.34009647,18.1,101.935,67.249
6121,STP,2016,44.8,57.208448117539,0.6,21.1,10.1,76.4130457301581,0.15,44.0,96.0,96.0,93.0,1.66,41.1410220675291,77.01666666666667,46.0893713692222,164.0,48.8150186036669,0.7,29.0286183544256,6.43088865,17.8,97.439,67.492
6122,STP,2017,44.5,57.5559701492537,0.6,19.4,9.4,76.8117348936463,0.14,47.0,95.0,95.0,90.0,1.8016666666666667,42.4688370821768,79.00416666666666,48.3302714189223,144.0,47.497090227277,0.7,30.020605293788,6.46181059,17.3,93.609,68.267
6123,STP,2018,44.3,57.9792256846081,0.6,18.0,8.7,77.200595461434,0.11,48.0,95.0,95.0,95.0,1.9137499999999998,43.7951971255154,79.00416666666666,50.6388701682328,149.0,46.1858433863197,0.7,31.0117290894516,5.50957823,17.1,91.095,68.355
6124,STP,2019,44.2,58.3412774070543,0.5,16.9,8.2,77.335780426244,0.1,76.0,95.0,95.0,95.0,2.89,45.1201003296246,96.8,53.0103104075633,142.0,44.8810925996552,0.7,32.0020484173943,5.29584646,16.3,89.959,68.523
6125,STP,2020,44.2,58.9251439539347,0.5,15.9,7.7,77.317357139711,0.1,80.0,96.0,96.0,86.0,1.8437499999999998,46.4435823257995,80.04166666666667,55.4399006783177,146.0,43.582652159916,0.7,32.9916491846743,7.30042553,15.5,88.99,67.785
6126,STP,2021,44.2,59.3992248062016,0.5,15.1,7.3,77.2851304937535,0.09,83.0,97.0,97.0,77.0,1.8304166666666668,47.765818728799,80.04166666666666,57.9233049483653,146.0,42.2901893792718,0.7,33.9806722650599,7.82528496,15.7,87.903,67.591
6127,STP,2022,44.2,59.843290891283,0.4,14.5,7.0,77.3411165329901,0.07,87.0,92.0,92.0,82.0,1.8549556141046226,47.8426472252971,79.86666666666666,58.0579084027812,146.0,42.1880061695751,0.7,34.0034886761467,7.82528496,16.4,86.779,68.794
6128,STP,2023,44.2,59.843290891283,0.4,14.5,7.0,77.3411165329901,0.07,87.0,86.0,86.0,86.0,1.8449999999999998,47.8426472252971,79.27083333333333,34.368012085535995,146.0,42.1880061695751,0.7,34.0034886761467,7.82528496,16.4,86.779,68.794
6129,MRT,1997,48.7,46.6590519703027,0.5,108.2,42.1,41.6727136260492,0.91,0.0,42.0,28.0,64.0,0.5943445361348729,17.9997173834584,38.61042942340866,19.860653375739744,684.0,54.4768410252553,1.6,16.31372686014165,3.37824655,8.1,95.932,60.452
6130,MRT,1998,48.7,46.6926729986431,0.5,105.6,41.2,41.6727136260492,0.94,0.0,42.0,16.0,62.0,0.6147406011690538,17.9997173834584,38.80652406489105,19.899912581899954,684.0,54.4768410252553,1.6,16.424988154000573,3.37824655,8.1,89.151,60.609
6131,MRT,1999,48.7,46.7210591133005,0.6,102.4,40.1,41.6727136260492,0.91,0.0,42.0,53.0,62.0,0.6668445361348729,17.9997173834584,45.87709609007534,21.87195717280814,684.0,54.4768410252553,1.6,16.763320238409204,3.37824655,8.1,89.914,60.819
6132,MRT,2000,48.7,46.7403628117914,0.6,98.3,38.8,41.6727136260492,0.88,0.0,42.0,51.0,46.0,0.6668445361348729,17.9997173834584,45.91042942340867,22.39815226987751,684.0,54.4768410252553,1.6,16.763320238409204,3.37824655,8.1,89.946,61.028
6133,MRT,2001,48.4,46.7802022352315,0.6,93.6,37.5,42.4899515308389,0.8,0.0,42.0,75.0,58.0,0.6452491340179917,19.1524574061145,53.4,19.84064429085141,658.0,53.367235486322,1.4,15.680694407707037,3.5718379,8.1,91.034,61.185
6134,MRT,2002,48.2,46.8238874096615,0.6,88.3,36.1,44.036188545055,0.73,0.0,42.0,89.0,87.0,0.6136254969506438,20.4186752595666,48.87011724933675,21.6117079868525,671.0,52.0743096481134,1.5,16.531924898262755,4.00224972,7.7,90.649,61.268
6135,MRT,2003,48.0,46.8650502081803,0.6,82.7,34.7,45.6009548233358,0.66,0.0,42.0,76.0,84.0,0.6319158004346584,21.6942174188124,48.19814107400245,22.736493931248383,678.0,50.781066879402,1.5,17.175109089069768,4.03254652,8.0,91.322,61.347
6136,MRT,2004,47.9,46.9295101553166,0.6,77.4,33.5,47.1838775605219,0.6,0.0,42.0,70.0,73.0,0.6400134360739633,22.9791704022434,48.59253526810312,22.09016371121988,657.0,49.4875423264262,1.5,16.513281566554717,3.70429492,8.2,96.543,61.593
6137,MRT,2005,47.7,47.043611143764,0.6,72.3,32.2,48.7833430823827,0.53,0.0,42.0,71.0,65.0,0.6362634360739633,24.2726192428968,50.80920193476979,23.34027561225624,652.0,48.1954055583614,1.6,16.58158048422059,3.40312648,9.1,98.479,61.656
6138,MRT,2006,47.4,47.2157502329916,0.6,67.8,31.2,50.3993782607608,0.44,1.0,68.0,68.0,62.0,0.4,25.8426775463685,50.988036938032465,22.348599219077165,654.0,46.9041405030994,1.6,16.754177754758302,2.70252752,8.4,100.627,61.891
6139,MRT,2007,47.1,47.4503426646533,0.6,64.0,30.2,52.0315948495456,0.36,7.0,74.0,75.0,67.0,0.6475000000000001,27.4480730531652,57.1,21.286685857915316,638.0,45.6137759512501,1.6,14.998542059720386,2.87644005,7.7,102.838,62.228
6140,MRT,2008,46.7,47.7243627051566,0.5,60.9,29.4,53.6800163896712,0.3,5.0,74.0,74.0,65.0,0.87625,29.0901330674284,51.53420193476979,22.570398269689665,634.0,44.3238088979919,1.6,15.285744620274382,3.01338983,6.9,102.904,62.399
6141,MRT,2009,46.3,48.0464625131996,0.5,58.4,28.8,55.3417749959603,0.25,8.0,64.0,64.0,59.0,0.783087805015909,30.7676046443891,48.1941686185547,53.7117045562675,590.0,43.0374732464016,1.5,19.58927165333026,3.11034036,7.0,102.202,62.8
6142,MRT,2010,45.9,48.3828775267539,0.5,56.4,28.2,57.0181227515306,0.21,8.0,64.0,64.0,67.0,0.7916163161197276,32.4828471045186,49.804588098319414,53.9592987981923,586.0,41.7526446458622,1.4,19.40859627871148,2.63618922,7.0,101.835,63.105
6143,MRT,2011,45.5,48.5956416464891,0.5,54.8,27.7,58.7082503245994,0.19,9.0,75.0,75.0,67.0,1.332198876544008,34.2364122777928,65.1,54.207715973137,566.0,40.469877504849,1.4,23.994102894818255,2.47383666,6.6,101.953,63.346
6144,MRT,2012,45.1,48.6669958035053,0.4,53.3,27.3,60.4113532940723,0.19,4.0,80.0,80.0,75.0,1.375328760991737,36.0288156075821,56.40396174043057,54.456685184211,558.0,39.1897169882492,1.6,23.438605752182763,2.64919329,6.3,101.637,63.578
6145,MRT,2013,44.8,48.8732217046456,0.4,51.9,26.8,62.125804073415,0.17,9.0,80.0,80.0,80.0,1.3481970332061932,37.8596791899108,56.478029491451665,54.7053769576369,534.0,37.9137465702338,1.5,23.06843570939173,2.86799884,6.2,100.99,63.911
6146,MRT,2014,44.5,49.1030240902101,0.4,50.5,26.4,63.8479726379874,0.17,58.0,81.0,81.0,75.0,0.9184369192191741,39.7263190878941,64.28872298445052,53.1917273035886,536.0,36.6461426207881,1.5,22.075170753459034,3.46724391,6.5,99.962,64.155
6147,MRT,2015,44.2,49.2770613520907,0.4,49.0,25.9,65.5766976503204,0.17,54.0,73.0,73.0,70.0,0.8990522418400109,41.6283202758138,69.3,51.6983521185712,510.0,35.3878959691884,1.6,21.838982278522145,3.67363763,6.7,98.982,64.485
6148,MRT,2016,43.9,49.3527080581242,0.3,47.5,25.3,67.3108424585845,0.17,17.0,74.0,74.0,73.0,1.2021311120237088,43.5651524136921,58.42021450660868,50.2241903948825,480.0,34.1399747660306,1.5,21.85682827956479,3.09630585,6.9,97.886,64.768
6149,MRT,2017,43.7,49.4133333333333,0.3,46.1,24.8,69.0508935100155,0.17,12.0,76.0,76.0,75.0,1.2932010141527295,45.5380471543017,58.62074741979658,48.7693815004383,458.0,32.9012650440801,1.5,21.674098330245208,3.31550789,6.9,96.818,65.083
6150,MRT,2018,43.5,49.5503959200107,0.3,44.6,24.2,70.7953470501433,0.17,19.0,77.0,77.0,78.0,1.3677843474860627,47.5458940516824,66.52908075312992,47.3324745903308,461.0,31.6732498242624,1.5,21.70915869575633,3.17838526,6.8,95.559,65.31
6151,MRT,2019,43.3,49.6175010065763,0.3,43.2,23.7,72.5443131435372,0.18,35.0,80.0,80.0,75.0,1.4038804988469615,49.5893944954558,73.6045220592496,45.9132694564613,431.0,30.4553251671888,1.5,21.026576766799543,3.30148649,7.0,94.333,65.687
6152,MRT,2020,43.3,49.5862253069941,0.3,41.8,23.1,74.2967211205179,0.19,20.0,81.0,81.0,82.0,1.4498676808193962,51.6677351813684,69.22491408646324,44.5105180122298,464.0,29.248436824099,1.5,22.258837115095012,3.38773394,7.5,92.93,64.532
6153,MRT,2021,43.3,49.4313673631315,0.3,40.5,22.6,76.0527121974143,0.19,7.0,77.0,77.0,75.0,1.4523676808193962,53.7815564908227,70.4,43.1240109584407,464.0,28.0519809081994,1.5,22.179516473413237,4.12218571,8.3,91.693,64.364
6154,MRT,2022,43.3,49.2695016957996,0.3,39.2,22.0,77.8112586877045,0.19,23.0,85.0,85.0,84.0,2.000774047954183,55.9298943954257,69.22491408646324,41.7524087040847,464.0,26.8668917856937,1.5,22.641178315196214,4.12218571,9.3,90.246,64.691
6155,MRT,2023,43.3,49.2695016957996,0.3,39.2,22.0,77.8112586877045,0.19,23.0,90.0,90.0,92.0,2.000774047954183,55.9298943954257,72.275,48.291991240824515,464.0,26.8668917856937,1.5,23.55050009094346,4.12218571,9.3,90.246,64.691
6156,DZA,1997,37.6,45.1377178189994,0.1,45.8,23.2,89.8488285798425,0.02,0.0,81.0,89.0,92.0,2.0128397231842694,84.4808303267888,75.04824007505621,50.36932101779453,159.0,6.23394901362592,1.2,58.8528741211107,3.48903275,7.5,12.618,69.171
6157,DZA,1998,37.6,45.01953125,0.1,44.5,23.0,89.8488285798425,0.02,0.0,81.0,85.0,84.0,2.0999999046,84.4808303267888,75.58293420555768,50.6746940648884,159.0,6.23394901362592,1.2,58.8528741211107,3.48903275,7.5,10.404,69.451
6158,DZA,1999,37.6,44.6943972835314,0.1,43.2,22.6,89.8488285798425,0.02,0.0,81.0,83.0,83.0,2.0088353942238664,84.4808303267888,75.58293420555768,50.674694064888406,159.0,6.23394901362592,1.2,58.8528741211107,3.48903275,7.5,9.427,70.032
6159,DZA,2000,37.6,44.6051167964405,0.1,41.7,22.3,89.8488285798425,0.02,0.0,81.0,86.0,80.0,1.77,84.4808303267888,92.0,47.284497924113104,159.0,6.23394901362592,1.2,58.8528741211107,3.48903275,7.5,8.658,70.478
6160,DZA,2001,37.0,44.7009102730819,0.1,40.1,21.9,90.1134477964222,0.03,0.0,81.0,89.0,83.0,1.76,84.7599276450493,75.58293420555768,50.8588518234185,156.0,5.8168628139511,1.1,59.1937059314817,3.83787704,7.5,8.065,70.823
6161,DZA,2002,36.5,44.7270648756788,0.1,38.5,21.5,90.3738043329469,0.03,0.0,81.0,86.0,81.0,1.75,85.0328073593515,95.9,47.46865568264319,150.0,5.41117661064614,1.1,59.5286375682118,3.7300415,6.8,7.74,71.23
6162,DZA,2003,36.0,44.7381671701913,0.1,36.9,21.1,90.6297224767556,0.03,0.0,81.0,87.0,84.0,1.78,85.2991644625783,75.58293420555768,51.36350067724959,153.0,5.01704200699217,1.0,59.8573751313093,3.60104108,6.5,7.727,71.287
6163,DZA,2004,35.6,44.6492007104796,0.1,35.3,20.5,90.8812547235952,0.04,0.0,81.0,86.0,81.0,1.81,85.5590709673942,75.8658581729754,51.663577796888475,137.0,4.63433390664718,1.0,60.1799851668979,3.5440731,6.5,7.789,71.762
6164,DZA,2005,35.2,44.5252604678592,0.1,33.8,19.9,91.128253391014,0.04,0.0,83.0,88.0,83.0,2.1358984940603047,85.8122609306772,75.42018675980695,51.88435432904843,144.0,4.26313405801264,1.0,60.4962101781982,3.23516107,6.2,7.87,72.061
6165,DZA,2006,34.8,44.4328824141519,0.1,32.3,19.3,91.3709555341436,0.04,0.0,80.0,95.0,91.0,1.72,86.0591315025692,95.2,48.18049842494157,134.0,3.90308627701666,1.0,60.8064334891504,3.35510349,6.0,8.403,72.334
6166,DZA,2007,34.4,44.3778801843318,0.1,31.0,18.7,91.6092319914834,0.05,0.0,90.0,95.0,92.0,2.007974720628167,86.299440005349,82.16596708291925,82.9137959073925,125.0,3.55424366068352,0.9,61.1104179722954,3.82141757,5.5,8.795,72.602
6167,DZA,2008,34.0,44.4201909959072,0.1,29.8,18.3,91.8433087449211,0.05,27.0,91.0,93.0,88.0,1.75,86.5335680761237,82.19513374958592,83.0293443411856,117.0,3.21627793607392,0.9,61.4085324466186,4.20188284,5.2,9.161,72.941
6168,DZA,2009,33.7,44.7001817080557,0.1,28.7,18.0,92.0720349659473,0.06,23.0,94.0,95.0,92.0,1.75,86.7594853651133,82.19513374958592,83.1418072490379,115.0,2.89011405577246,0.8,61.6988135949645,5.35939837,4.8,9.559,73.62
6169,DZA,2010,33.3,45.1786482996126,0.1,27.8,17.7,92.2959734615905,0.06,37.0,95.0,95.0,95.0,1.72,86.9781332130706,81.59930041625259,83.2519568600196,112.0,2.57499938708781,0.8,61.9821667832819,5.11716986,4.1,9.401,73.808
6170,DZA,2011,33.1,45.6170703575548,0.1,27.1,17.4,92.5149892867463,0.06,35.0,95.0,95.0,95.0,1.69,87.1892375803685,82.3125,83.3593281690104,105.0,2.2708082137378,0.8,62.2583243344346,5.26748085,3.6,9.68,74.123
6171,DZA,2012,32.9,45.9782983120909,0.1,26.5,17.0,92.7451846992975,0.07,29.0,95.0,95.0,95.0,1.67,87.0935397027506,84.31317084629084,83.5238946865599,99.0,1.97711462109603,0.8,62.3112675615157,6.00050974,3.1,9.665,74.202
6172,DZA,2013,32.8,46.2907093679895,0.1,26.0,16.4,92.9708811462695,0.07,42.0,95.0,95.0,95.0,1.66,86.9868765719694,96.6,83.6820357274834,94.0,1.69361472865383,0.8,62.3539736036951,6.03576279,2.9,10.141,74.615
6173,DZA,2014,32.7,46.5875785066294,0.1,25.7,15.8,93.1923467804089,0.07,21.0,95.0,95.0,95.0,1.65,86.8698424356598,82.84650417962419,83.8341867486775,86.0,1.41985678656268,0.8,62.3869787491011,6.54721403,2.7,10.196,75.11
6174,DZA,2015,32.8,46.8447370086714,0.1,25.3,15.4,93.4095576469991,0.08,18.0,95.0,95.0,95.0,1.64,86.7425206949109,83.45483751295751,83.9802009180143,89.0,1.15557775102481,0.7,62.4103181974106,6.96321011,2.6,10.294,75.622
6175,DZA,2016,32.9,47.0472554803632,0.1,24.9,15.2,93.6227755358994,0.08,31.0,91.0,91.0,94.0,1.62,86.6054829474466,83.51317084629085,84.1205068750123,89.0,0.900352443004524,0.7,62.4245094541708,6.58904791,2.6,10.5,75.732
6176,DZA,2017,33.0,47.2123116246872,0.1,24.5,15.4,93.8319749303098,0.08,37.0,91.0,91.0,88.0,1.63,86.4588237816513,83.47150417962418,84.2549579460322,89.0,0.653890725016731,0.7,62.4295991441614,6.53307724,2.5,9.978,75.743
6177,DZA,2018,33.1,47.3658272140358,0.1,24.0,15.8,94.0374149250041,0.08,43.0,91.0,91.0,80.0,2.3422825737740998,86.303094189528,83.26255412601319,84.3839771689143,79.0,0.415795120796171,0.7,62.4260865881791,6.38729763,2.5,9.495,76.066
6178,DZA,2019,33.3,47.5042398129899,0.1,23.5,16.0,94.2391398601614,0.08,45.0,88.0,88.0,80.0,2.609933246989381,86.1385043463065,98.8,84.5075609540377,77.0,0.185741474927116,0.7,62.4141342403042,5.86751413,2.5,10.328,76.474
6179,DZA,2020,33.3,47.6290336386202,0.1,22.9,15.9,94.4373299704124,0.08,32.0,84.0,84.0,80.0,2.3983717911778473,85.9654695730295,83.9375541260132,84.6259803246641,78.0,0.0,0.7,62.3941102109738,6.14268684,2.5,9.901,74.453
6180,DZA,2021,33.3,47.7251810651835,0.1,22.3,15.6,94.6321020435575,0.08,23.0,81.0,81.0,79.0,2.2702289602999084,85.7843012451086,83.9375541260132,84.7393723351476,78.0,0.0,0.7,62.3662781916518,5.5283432,2.5,9.343,76.377
6181,DZA,2022,33.3,47.7838608069597,0.1,21.8,15.2,94.6613975479238,0.08,26.0,77.0,77.0,79.0,2.398371791177847,85.8262893978246,83.89588745934654,84.8040971959364,78.0,0.0,0.7,62.4100996063433,5.5283432,2.5,8.977,77.129
6182,DZA,2023,33.3,47.7838608069597,0.1,21.8,15.2,94.6613975479238,0.08,26.0,94.0,92.0,99.0,2.3046293062550904,85.8262893978246,77.8883710789016,56.946368682172064,78.0,0.0,0.7,62.4100996063433,5.5283432,2.5,8.977,77.129
6183,AGO,1997,51.8,60.638422720338,1.1,216.1,52.5,41.1443097881583,1.84,0.0,21.611660578809158,41.0,78.0,0.4687499999625,27.5575243295056,37.09586555648478,12.13491682577507,860.0,42.8665163273154,3.6,13.480657394788336,1.90859938,67.4,151.065,46.306
6184,AGO,1998,51.8,60.844421404297,1.2,212.5,51.9,41.1443097881583,1.97,0.0,18.656105772872102,47.0,59.0,0.4687499999625,27.5575243295056,37.09586555648478,12.13491682577507,860.0,42.8665163273154,3.6,13.480657394788336,1.90859938,67.4,149.649,45.057
