ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
MDG,2017,4.0,,0.951129972934723,,,,,24.0830326080322,,19.205298013245,66.875,,2.17490778178758,57.639129487542,38.9,47.9,16.4
MDG,2018,4.0,1.0,0.969060003757477,47.3699989318848,,27.2000007629395,,25.7638626098633,2.25,19.205298013245,66.875,85.1,2.25294059898255,56.7251895899025,40.4,44.4,15.28783793
MDG,2019,4.0,,0.983650028705597,,,,,30.5871849060059,,15.8940397350993,66.875,,2.25418756897133,56.0686066838775,,,
MDG,2020,4.0,,0.984650015830994,,,,,31.7244415283203,,17.8807947019868,69.375,,2.42296182603861,55.5383120408021,42.7,49.7,14.6
MDG,2021,4.0,0.996500015258789,,38.9394683837891,,15.9009799957275,,29.2688903808594,2.49875998497009,17.8807947019868,69.375,88.9,2.50071011664239,54.0250398052976,42.7,49.7,14.6
MDG,2022,4.0,0.998139977455139,1.01875996589661,,,,,34.5656356811523,,18.5430463576159,69.375,,2.53573248346737,53.1626816677299,,,
MDG,2023,4.0,,1.02065002918243,,,,,36.0540390014648,,18.5430463576159,69.375,,2.57151196228159,52.6737055032153,,,
TEA,1997,,0.989690005779266,0.784680008888245,,,,,,,,,,1.94832263318336,37.9506797823238,,,
TEA,1998,,0.990760028362274,0.828750014305115,,,,,,,17.1707856879381,,,1.98288386357056,37.1263126576662,,,
TEA,1999,,0.992089986801147,0.876420021057129,,,,,,,18.2504719949654,,,2.11627604384486,36.0736294632068,,,
TEA,2000,,0.991779983043671,0.892539978027344,,,,,,,16.9216589861751,,86.3785564127281,2.08844148211919,35.615950540919,76.3084371715649,78.5430392279555,4.4775781840432
TEA,2001,,0.992910027503967,0.869719982147217,,,,,,,17.203723594701,,,2.12794151563535,34.366152248576,,,
TEA,2002,,0.993770003318787,0.910570025444031,,,,,,,17.8749111584933,,,2.15742800991044,33.2046204768017,,,
TEA,2003,,0.995289981365204,0.916069984436035,,,,,,,16.812303390423,,,2.17321975860892,32.3999334641876,,,
TEA,2004,,0.995829999446869,0.944769978523254,,,,,,,16.7495285444883,,,2.20063028766926,30.7392503598278,,,
TEA,2005,3.31818181818182,0.996550023555756,0.95226001739502,,,,,,,16.868085106383,,,2.23704833721991,29.3929035966601,,,
TEA,2006,3.33333333333333,0.9964399933815,0.994289994239807,,,,,,,17.2488296723082,,,2.2783351360181,27.897997894585,,,
TEA,2007,3.36363636363636,0.997139990329742,1.03811001777649,,,,,,,17.6808066759388,,,2.40145885130081,26.8220578892701,,,
TEA,2008,3.36363636363636,0.998220026493073,1.05431997776031,,,,,,,17.9757785467128,,,2.38527569136469,25.5915998838409,,,
TEA,2009,3.36363636363636,0.998719990253448,1.0720499753952,,,,,,,18.7962166809974,,,2.41098720330372,24.4747811074324,,,
TEA,2010,3.36363636363636,0.999000012874603,1.08294999599457,,,,,,,18.1034482758621,,93.5266894236084,2.37702027829673,23.9224075034646,,,
TEA,2011,3.30769230769231,0.998839974403381,1.09329998493195,,,,,,,18.0874840357599,,,2.38987219853268,23.1498923038908,,,
TEA,2012,3.28571428571429,0.999000012874603,1.11792004108429,,,,,,,18.4285714285714,,,2.42480100284598,22.2519289007987,,,
TEA,2013,3.3,0.999620020389557,1.13596999645233,,,,,,,19.632678910703,,,2.45481287878944,21.3016064258823,,,
TEA,2014,3.3,1.00009000301361,1.15051996707916,,,,,,,19.2828816920027,,,2.44320951674461,20.6149107769684,,,
TEA,2015,3.3,0.999539971351624,1.16034996509552,,,,,,,20.064178348252,,,2.489986258114,19.5533817106679,,,
TEA,2016,3.25,0.99974000453949,1.17665994167328,,95.56642,,,,,20.2083677856789,,,2.49360505928345,18.5995807298363,,,
TEA,2017,3.25,0.999930024147034,1.1777800321579,,95.61644,,,,,20.5111294311624,,,2.4641889984496,17.8462364506339,,,
TEA,2018,3.25,1.00065994262695,1.1818699836731,,95.53443,,,,,21.0586505472962,,,2.49204019503933,17.1810566421345,,,
TEA,2019,3.32142857142857,1.0011899471283,1.18439996242523,,,,,,,21.1529448523668,,97.3813735414475,2.48080870067916,16.608620747992,72.1308827058297,77.352826821235,
TEA,2020,3.35714285714286,1.00083994865417,1.16909003257751,,,,,,,21.9014196841601,,,2.50382059104225,16.6349080213241,,,
TEA,2021,3.28571428571429,1.00100994110107,1.15814995765686,,,,,,,21.927221614868,,,2.5094127045063,15.8529467189754,,,
TEA,2022,3.28571428571429,1.00127995014191,1.14800000190735,,,,,,,22.4799732977303,,,2.48937005544793,15.4982212159579,,,
TEA,2023,3.28571428571429,1.00142002105713,1.15020000934601,,,,,,,23.3100233100233,,,2.48864812401484,15.1217202263752,,,
LUX,1997,,,,,,,,,,20.0,74.375,,2.05988099163173,0.731634559527735,,,
LUX,1998,,,,,,,,,,20.0,74.375,,2.16226263126917,0.480158607230259,,,
LUX,1999,,,,,98.39984,,,2.57829999923706,,16.6666666666667,76.875,,2.13002541589649,0.800023105360444,,,
LUX,2000,,,,,98.22612,,,2.16565990447998,,16.6666666666667,83.125,,2.30549920500027,0.434508470859148,,,
LUX,2001,,,1.14204001426697,,97.02836,70.1100006103516,33.4099998474121,13.9845504760742,,16.6666666666667,83.125,,1.80212578917925,0.438210927302272,,,
LUX,2002,,,,,97.16085,,,14.3754796981812,,16.6666666666667,86.25,,2.00486580018995,0.448850552281332,,,
LUX,2003,,,1.15309000015259,,96.15385,59.7299995422363,,13.9360599517822,,16.6666666666667,86.25,,2.11079050664171,0.401622085315449,,,
LUX,2004,,,,,96.85886,,,14.2217798233032,,23.3333333333333,88.75,,2.17095138380806,0.726593839089739,,,
LUX,2005,,,,,98.26914,,,4.56698989868164,,23.3333333333333,88.75,,2.18619121694388,0.59949742730645,,,
LUX,2006,,,1.10683000087738,,98.81302,,,4.3167200088501,,23.3333333333333,88.75,,2.18506288203471,0.4356073912738,,,
LUX,2007,,,,94.8600006103516,98.80862,77.0800018310547,24.2099990844727,6.18061017990112,,23.3333333333333,88.75,,2.09289022981415,0.335355937145998,,,
LUX,2008,,,0.971130013465881,,98.17434,,,4.86815023422241,,23.3333333333333,95.0,,1.91884935320305,0.388851452117142,,,
LUX,2009,,,,,,,,,,20.0,95.0,,2.40345326153008,0.951323261320537,,,
LUX,2010,,,1.11014997959137,99.3659133911133,96.13582,85.0860900878906,30.167875289917,2.33174991607666,1.30941212177277,20.0,95.0,,2.40539657917296,0.744989182348859,,,
LUX,2011,,,,99.642822265625,95.66652,86.7467880249023,32.5869789123535,1.21421003341675,0.870365262031555,25.0,97.5,,2.57647023577699,0.605170915845292,,,
LUX,2012,,,1.12199997901917,99.5979614257812,96.1628,87.3857192993164,34.0788879394531,1.12459003925323,0.745371878147125,21.6666666666667,97.5,,2.67536643733174,0.646874065210888,,,
LUX,2013,,,,99.5343856811523,96.36879,89.3866729736328,36.745246887207,2.69062995910645,1.12721598148346,28.3333333333333,97.5,,2.77589398632673,0.57460730585238,,,
LUX,2014,,,,99.4638442993164,96.51262,88.6100997924805,38.3838729858398,2.0855700969696,29.8545417785645,28.3333333333333,97.5,,2.5683847830673,0.588917797623233,,,
LUX,2015,,,1.06951999664307,99.3073272705078,98.29089,86.569091796875,36.1409645080566,2.92656993865967,28.6036262512207,28.3333333333333,100.0,,3.27408012946172,1.13946330110693,,,
LUX,2016,,,1.07155001163483,99.5413208007812,,88.6485595703125,38.6079483032227,2.10514998435974,32.7234764099121,28.3333333333333,100.0,,3.34491355703601,1.37981771365513,,,
LUX,2017,,,1.07863998413086,99.3397064208984,,86.7174758911133,37.3711776733398,3.30569005012512,32.5130615234375,28.3333333333333,100.0,,3.0535424215919,0.976196426340122,,,
LUX,2018,,,1.11626994609833,99.3959121704102,,89.3145599365234,39.8439407348633,2.93249011039734,34.3063926696777,20.0,100.0,,2.69347237084766,0.833314359873409,,,
LUX,2019,,,1.12335002422333,99.2430648803711,,90.667236328125,43.0200996398926,3.545490026474,36.8149948120117,25.0,100.0,,3.01119670833056,1.4637864559051,,,
LUX,2020,,,1.15936005115509,99.2611694335938,,89.1942749023438,42.3787956237793,4.18064022064209,36.8386917114258,30.0,100.0,,2.55611743733401,1.64223087277622,,,
LUX,2021,,,1.16293001174927,97.5843124389648,,89.4878845214844,46.1569862365723,4.05855989456177,40.7614822387695,35.0,100.0,,2.93621353266023,1.69227980141686,,,
LUX,2022,,,1.17917001247406,97.8478012084961,,90.0731735229492,47.0335731506348,1.17399001121521,41.2124710083008,33.3333333333333,100.0,,3.36594753913032,2.14527004293232,,,
LUX,2023,,,,,,,,,,33.3333333333333,100.0,,2.80256802687285,1.53909350506516,,,
UZB,1997,,,,,,,,,,6.0,67.5,,6.98941597240423,7.20616616235019,,,
UZB,1998,,,,,,,,,,6.0,67.5,,6.86924120770065,7.14350429615968,,,
UZB,1999,,,0.836099982261658,,,,,,,,67.5,,6.8212203746728,7.08199601182165,,,
UZB,2000,,1.0,0.836049973964691,,,,,,,7.2,67.5,97.2,6.82550642021225,7.00154679163184,63.6,67.2,
UZB,2001,,,0.811420023441315,,,,,,,7.2,67.5,,6.85430658636523,6.87902375094815,,,
UZB,2002,,,0.801940023899078,,,,,,,7.2,67.5,,6.91562706097674,6.73569895631189,62.8,67.7,
UZB,2003,,,0.773689985275269,,,,,,,7.2,67.5,,7.00049592815403,6.57023181404439,,,
UZB,2004,,,0.783010005950928,,,,,,,17.5,67.5,,7.08200901513462,6.39132719284356,,,
UZB,2005,3.5,,0.696269989013672,,,,,,,17.5,67.5,,7.17328651211824,6.19810239633284,,,
UZB,2006,3.5,,0.700959980487823,,,,,,,17.5,67.5,99.0,7.26334784877057,5.9888603668715,61.7,64.9,
UZB,2007,4.0,,0.704079985618591,,92.06782,,,4.34896993637085,,17.5,67.5,,7.33549091317144,5.7704039213886,,,
UZB,2008,4.0,,0.675700008869171,,93.30616,,,4.64081001281738,,17.5,67.5,,7.39030916095066,5.54367327112762,,,
UZB,2009,4.0,,0.695410013198853,,90.21271,,,4.94906997680664,,22.0,67.5,,7.44135371437337,5.31470841524949,,,
UZB,2010,4.0,,0.646436095237732,,91.11212,,,4.71403980255127,,22.0,67.5,96.6,7.48838598634499,5.07629439033324,,,
UZB,2011,4.0,,0.646436095237732,,91.80225,,,7.79578018188477,,22.0,64.375,99.1,7.58391084499854,4.84885483368339,,,
UZB,2012,4.0,,0.596697151660919,,93.44584,,,7.2025089263916,,22.0,64.375,99.8,7.64351807215114,4.6198944013227,,,
UZB,2013,4.0,1.0,0.593779325485229,,94.82361,99.8600006103516,,6.70000219345093,13.0799999237061,22.0,64.375,99.8,7.69733765949362,4.39078437894702,,,
UZB,2014,4.0,1.0,0.615792393684387,,96.15187,99.8499984741211,,5.59380626678467,13.289999961853,22.0,64.375,99.8,7.75214934251316,4.16631809491536,,,
UZB,2015,4.0,1.0,0.623273313045502,,,99.8600006103516,,6.13425540924072,13.3500003814697,16.0,64.375,99.4,7.79471818334476,3.94149774991346,,,
UZB,2016,4.0,1.0,0.639955818653107,,,99.879997253418,,5.63393831253052,12.0,16.0,64.375,,7.83735077460104,3.71837361947739,,,
UZB,2017,4.0,,0.645908892154694,,,,,5.14112758636475,,16.0,64.375,,7.88842085434888,3.49729904530542,,,
UZB,2018,4.0,1.0,0.698955893516541,99.9800033569336,,99.8499984741211,,4.22438669204712,12.7200002670288,16.0,64.375,,7.9128919828398,3.28039063699582,,,
UZB,2019,4.0,1.0,0.736213445663452,100.0,,99.879997253418,,2.2373423576355,13.3100004196167,16.0,67.5,,7.92935991908351,3.06494046657019,,,
UZB,2020,4.5,,0.891130566596985,100.0,,,,3.95052051544189,,32.0,70.625,,8.19010051978781,2.95496421248259,,,
UZB,2021,4.5,1.0,0.874948501586914,100.0,,99.9000015258789,,3.25462985038757,13.0900001525879,32.6530612244898,70.625,,8.25235496181385,2.72987268862125,,,
UZB,2022,4.5,1.0,0.881309866905212,100.0,,99.9599990844727,,3.17632436752319,14.0699996948242,33.3333333333333,70.625,,8.25882449161745,2.5979082851165,,,
UZB,2023,4.5,,1.0284309387207,,,,,3.05578374862671,,33.5714285714286,82.5,,8.27998061516693,2.47032079801187,,,
IDB,1997,,0.82463002204895,0.63401997089386,,,,,,,,,,6.28526941740442,27.8152557922298,,,
IDB,1998,,0.835169970989227,0.667840003967285,,,,,,,,,,6.21279412741823,29.0785661312367,,,
IDB,1999,,0.844410002231598,0.704659998416901,,,,,,,,,,6.21531115300227,29.1867948091409,,,
IDB,2000,,0.799139976501465,0.712270021438599,,,,,,,,,59.4953855136755,6.18278789849189,27.4449303553791,21.0194055746455,28.1326345624413,26.3923832738485
IDB,2001,,0.808929979801178,0.70959997177124,,,,,,,,,,6.1879306327061,27.3224214519112,,,
IDB,2002,,0.818960011005402,0.711849987506866,,,,,,,10.5155691679428,,,6.17328086508806,26.8414560538171,,,
IDB,2003,,0.789269983768463,0.710839986801147,,,,,,,10.7385591300408,,,6.10948654245338,26.7750868643834,,,
IDB,2004,,0.800899982452393,0.724849998950958,,,,,,,11.6570327552987,,,5.98719960927582,27.7390742653568,,,
IDB,2005,3.5,0.807219982147217,0.737070024013519,,,,,,,12.3795761078998,,,5.95348328185115,26.7644729532325,,,
IDB,2006,3.42857142857143,0.817409992218018,0.740490019321442,,,,,,,12.6063031515758,,,5.90787146973297,28.2815455123795,,,
IDB,2007,3.35714285714286,0.82261997461319,0.752250015735626,,,,,,,13.2352941176471,,,5.89217729853836,28.6855296620914,,,
IDB,2008,3.35714285714286,0.821179986000061,0.756139993667603,,,,,,,13.671875,,,5.899944934929,28.8685656894541,,,
IDB,2009,3.32142857142857,0.835150003433228,0.768729984760284,,,,,,,13.9635316698656,,,5.87429594578457,28.7902078528664,,,
IDB,2010,3.32142857142857,0.842119991779327,0.791339993476868,,,,,,,13.470757430489,,62.3865786299073,5.87639868433046,28.920136171697,19.7069831358878,27.5273224604163,
IDB,2011,3.39285714285714,0.855409979820251,0.781650006771088,,,,,,,13.8328530259366,,,5.89240516386362,27.9983530465906,,,
IDB,2012,3.32142857142857,0.852590024471283,0.799560010433197,,,,,,,14.1080822572932,,,5.92849308748611,27.1083275973253,,,
IDB,2013,3.32142857142857,0.853779971599579,0.812219977378845,,64.9863,,,,,18.1535730137594,,,5.89849775637492,26.421172698268,,,
IDB,2014,3.35714285714286,0.866069972515106,0.841660022735596,,65.73596,,,,,18.1581233709818,,,5.82394806133149,24.9912877432004,,,
IDB,2015,3.32142857142857,0.875890016555786,0.778729975223541,,64.49299,,,,,18.1465517241379,,,5.78165716955629,24.3652117881896,,,
IDB,2016,3.32142857142857,0.884859979152679,0.775390028953552,,66.25097,,,,,18.2327586206896,,,5.80032963210477,23.5707833292159,,,
IDB,2017,3.35714285714286,0.87703001499176,0.769670009613037,,65.73396,,,,,18.6827378390013,,,5.92491523153425,22.5534125892583,,,
IDB,2018,3.35714285714286,0.87092000246048,0.776619970798492,,66.94996,,,,,18.7580299785867,,,6.05180007210114,21.5464758661611,,,
IDB,2019,3.35714285714286,0.87652999162674,0.830659985542297,,,,,,,18.7152034261242,,80.1302479158857,6.06402792974838,22.2163620646632,24.6674316925135,30.9959284543369,17.6997168419204
IDB,2020,3.43333333333333,0.881850004196167,0.834869980812073,,,,,,,20.7426376440461,,,6.09468973760588,22.4599472967726,,,
IDB,2021,3.43333333333333,0.886910021305084,0.82753998041153,,,,,,,20.6498503634032,,,6.04367597154501,21.8677758657504,,,
IDB,2022,3.43333333333333,0.891939997673035,0.835919976234436,,,,,,,21.1111111111111,,,6.07162779517801,21.1001221569663,,,
IDB,2023,3.43333333333333,0.896669983863831,0.855099976062775,,,,,,,21.2290502793296,,,6.31835820038699,20.2142815203814,,,
ROU,1997,,,1.02813994884491,,89.75655,,,,,7.28862973760933,65.0,,0.550483333221528,28.7455607805781,,,
ROU,1998,,,1.02786004543304,,93.51453,,,6.02116012573242,,7.28862973760933,65.0,,0.622863570768753,29.3721771464329,,,
ROU,1999,,,1.06823003292084,,90.86231,,,4.92487001419067,,7.28862973760933,65.0,,0.510737015661894,31.7231744367835,29.5,63.8,5.6
ROU,2000,,,1.10808002948761,,90.77492,,,3.2478199005127,,,70.0,,0.519420920912909,32.0065527932082,,,
ROU,2001,,,1.16509997844696,,90.82164,,,5.45688009262085,,10.7246376811594,70.0,,0.688777588994423,31.8125051262157,,,
ROU,2002,,1.0,1.19763004779816,93.5299987792969,93.70599,74.3099975585938,10.9099998474121,2.10911011695862,,10.7246376811594,79.375,,0.837427652038701,24.1002127246026,,,
ROU,2003,,,1.19177997112274,,97.35769,,,6.7707200050354,,10.7246376811594,87.5,,0.810143177119182,25.5549116746861,,,
ROU,2004,,,1.20677995681763,,,,,12.487190246582,,11.4457831325301,87.5,73.7,0.856641232584997,22.3744884812315,38.2,70.3,11.9
ROU,2005,,,1.20266997814178,,98.53716,,,19.13205909729,,11.178247734139,87.5,80.2,0.898797023356274,21.4639691708606,50.5,69.8,
ROU,2006,,,1.23406004905701,,96.45499,,,17.2886600494385,,11.178247734139,87.5,79.2,0.860837828190206,20.1312477521219,,,
ROU,2007,,,1.25451004505157,96.870002746582,96.42742,81.7699966430664,13.3000001907349,20.4365100860596,,9.39393939393939,90.625,84.0,0.682673225003912,20.0858846093253,,,
ROU,2008,,,1.26899003982544,97.0699996948242,96.11077,82.75,14.1400003433228,13.8700895309448,,11.377245508982,90.625,84.3,0.677385374123244,19.0042346927746,,,
ROU,2009,,,1.27330994606018,97.3899993896484,96.26787,83.379997253418,14.6899995803833,5.06883001327515,,11.377245508982,90.625,82.5,0.76243039996982,19.4290260082629,,,
ROU,2010,,,1.27745997905731,97.5800018310547,95.85091,83.9499969482422,15.0900001525879,5.53400993347168,0.0,11.377245508982,90.625,79.5,0.713646244884195,20.2284241758248,,,
ROU,2011,,1.0,1.26510000228882,97.8899993896484,95.32278,85.1100006103516,15.9700002670288,5.57937002182007,0.0,11.2121212121212,90.625,80.3,0.680505459829699,19.51621394921,,,
ROU,2012,,,1.21055996417999,98.0699996948242,94.03819,86.0599975585938,16.5400009155273,7.32747983932495,0.0,13.3495145631068,90.625,73.4,0.77748161699026,19.4138874795447,,,
ROU,2013,,,1.20331001281738,98.1999969482422,,86.6399993896484,17.1599998474121,,0.0,13.3495145631068,90.625,78.2,0.788776918594543,18.7658381774718,,,
ROU,2014,,,1.20220005512238,98.120002746582,,86.120002746582,16.8999996185303,7.7803201675415,12.7399997711182,13.5135135135135,90.625,75.2,0.70552170114539,18.2651474344744,,,
ROU,2015,,,1.19077003002167,98.1800003051758,89.51947,86.5299987792969,17.5799999237061,8.93058967590332,13.833722114563,13.715710723192,90.625,75.6,0.663595493461419,14.835503369654,,,
ROU,2016,,,1.19281005859375,98.3000030517578,87.5438,87.1800003051758,17.6100006103516,9.51873016357422,14.0918607711792,13.715710723192,90.625,73.6,0.650333802692648,13.2368778936345,,,
ROU,2017,,,1.18207001686096,98.4499969482422,85.80322,87.9000015258789,17.8099994659424,10.4601497650146,14.3732357025146,20.6686930091185,90.625,72.2,0.617320916909435,12.6565689680577,,,
ROU,2018,,,1.1883499622345,98.5005035400391,,88.5903091430664,18.1763572692871,11.2360496520996,14.5713672637939,20.6686930091185,90.625,70.2,0.664842236310463,12.3897420655505,,,
ROU,2019,,,1.2054500579834,98.4800033569336,,88.8199996948242,18.6599998474121,11.6557397842407,14.8875246047974,21.8844984802432,90.625,69.9,0.616975784116263,11.6457808604172,,,
ROU,2020,,,1.21485996246338,98.4100036621094,,89.5599975585938,19.0499992370605,,15.2507238388062,21.8844984802432,90.625,72.3,0.645087911677654,11.0449816414752,,,
ROU,2021,,1.0,1.2317099571228,98.620002746582,,90.4599990844727,19.3299999237061,,14.1383724212646,18.5410334346505,90.625,,0.658929610596293,10.3150204262615,,,
ROU,2022,,,1.23793005943298,98.7600021362305,,91.0400009155273,20.4699993133545,16.0291500091553,15.6972007751465,19.0909090909091,90.625,,0.669367885183371,9.88473695131317,,,
ROU,2023,,,,,,,,,,19.0909090909091,90.625,,0.667657208588957,9.68839867714724,,,
EAS,1997,,0.989239990711212,0.7814000248909,,,,,,,,56.375,,1.92779959985481,35.8786745547806,,,
EAS,1998,,0.990289986133575,0.802049994468689,,,,,,,16.0468319559229,56.7,,1.95139259681143,35.1717485836659,,,
EAS,1999,,0.991580009460449,0.832870006561279,,,,,,,16.8456071374566,57.625,,2.07348117362086,34.2188810494225,,,
EAS,2000,,0.991310000419617,0.846390008926392,,,,,,,16.357597564351,57.725,86.5310440935456,2.05024711046021,33.7357176036828,74.581827780379,77.3479714052515,4.65886884187956
EAS,2001,,0.992609977722168,0.837790012359619,,,,,,,16.5537270087125,58.2,,2.09310416585175,32.5626196772368,,,
EAS,2002,,0.993470013141632,0.871240019798279,,,,,,,17.2167587228883,59.25,,2.11284210258952,31.4930996769931,,,
EAS,2003,,0.99497002363205,0.881470024585724,,,,,,,16.0696008188332,59.9,,2.12691157396774,30.7516055652492,,,
EAS,2004,,0.995410025119781,0.908119976520538,,,,,,,16.6253425551351,60.45,,2.15562681983436,29.2252707237997,,,
EAS,2005,3.31818181818182,0.996150016784668,0.918860018253326,,,,,,,16.9089021541656,60.65,,2.18443921933034,27.9718520832399,,,
EAS,2006,3.33333333333333,0.996140003204346,0.955990016460419,,,,,,,17.2857917570499,61.075,,2.22530479309042,26.5558887061556,,,
EAS,2007,3.36363636363636,0.996879994869232,0.996050000190735,,,,,,,17.7502307793749,61.575,,2.33575903773631,25.5588050690125,,,
EAS,2008,3.36363636363636,0.998000025749207,1.01489996910095,,,,,,,17.9584866001051,62.6,,2.31433192214511,24.4099849015479,,,
EAS,2009,3.36363636363636,0.998570024967194,1.03483998775482,,,,,,,18.3339871845168,63.25,,2.33489335102761,23.3795865660725,,,
EAS,2010,3.36363636363636,0.998809993267059,1.04804003238678,,,,,,,17.7694235588972,63.85,93.6422512749637,2.30101630911672,22.8479232120583,,,
EAS,2011,3.30769230769231,0.998679995536804,1.05938005447388,,,,,,,17.6986775429489,64.675,,2.31968140404206,22.122899105074,,,
EAS,2012,3.28571428571429,0.998870015144348,1.08387005329132,,,,,,,17.8567039449428,66.3,,2.34501055441992,21.2910884351247,,,
EAS,2013,3.3,0.999499976634979,1.10276997089386,,95.8027,,,,,18.8274254875506,68.0,,2.36676708948921,20.3931302090776,,,
EAS,2014,3.3,1.00013995170593,1.12179005146027,,,,,,,18.5955127392572,68.85,,2.35544198032723,19.7337505928864,,,
EAS,2015,3.3,0.999670028686523,1.13356995582581,,,,,,,19.2873741285825,69.15,,2.40004130773293,18.7481511641232,,,
EAS,2016,3.25,0.999890029430389,1.14982998371124,,95.66091,,,,,19.4261880687563,69.975,,2.3983234337895,17.8548915695225,,,
EAS,2017,3.25,1.00010001659393,1.15162003040314,,95.68388,,,,,19.810606060606,70.075,,2.37506566601398,17.1457836721858,,,
EAS,2018,3.25,1.00083005428314,1.15556001663208,,95.56074,,,,,20.2357071213641,70.5,,2.39429478722789,16.5226603991779,,,
EAS,2019,3.32142857142857,1.00135004520416,1.1603000164032,,,,,,,20.5038149448952,70.85,97.4100593307712,2.37900133398656,15.967062125222,70.1649263841865,75.514387410823,
